"code_muni","nome","2000","2002","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
5106307,"Paranatinga",3947.609036,323.863079,686.288783,331.851904,2371.794984,292.200375,3.942403,210.543415,5.211842,236.074139,292.675431,74.405823,129.106863,74.214677,47.554069,107.63169,63.994248,98.472385,74.680138,166.782743,74.596054,98.546884
5106315,"Novo Santo Antônio",116.634898,23.462941,44.938122,27.00261,101.21145,37.035766,4.8111,17.721877,11.04465,10.404414,15.119891,6.176711,11.643486,15.748461,13.289619,12.503829,12.977776,14.135997,38.597458,12.412248,6.212417,7.094443
5106372,"Pedra Preta",2217.746614,51.080678,54.615611,39.188703,0,14.570519,0,17.262703,0,18.42909,5.588017,3.245742,6.676732,1.613873,4.180847,13.976468,3.799375,7.507543,3.117482,0.312946,1.375025,0.697439
5106422,"Peixoto de Azevedo",3.093794,0.176279,0.378661,1.086271,3290.522522,69.214851,24.176786,22.941028,55.797426,39.192525,54.344612,23.691316,40.72491,36.936762,39.743979,27.158391,59.08127,65.903089,87.084384,58.195735,78.209911,63.222358
5106455,"Planalto da Serra",1105.99832,99.412005,74.364107,37.840207,0,47.271525,0,32.329831,0,49.2087,21.870184,27.634525,33.263256,15.43629,5.924652,18.702236,4.849156,3.491225,6.844298,4.476456,2.571324,1.974052
5106505,"Poconé",1833.254773,111.711575,367.996003,138.721708,0,146.308501,0,86.062849,24.523184,8.418064,95.581888,38.179278,21.77357,101.987949,30.676587,62.205179,42.839371,51.972436,37.869463,27.516898,25.853098,28.227892
5106653,"Pontal do Araguaia",855.065615,152.256468,158.213856,104.910562,0,29.667787,0,30.659477,0,36.766593,15.706583,11.921483,25.096146,7.823887,6.939807,12.490151,9.516851,4.923901,5.446947,7.629946,6.9549,2.343484
5106703,"Ponte Branca",188.133021,11.890005,23.073606,19.841525,0,8.380442,0,4.911996,0,1.900535,1.677663,1.448099,5.451405,1.72253,2.644277,2.321107,1.857126,2.162737,2.718131,3.364994,3.480372,0.070882
5106752,"Pontes E Lacerda",300.171234,78.502214,56.25283,58.351022,3725.954803,85.195866,5.002777,70.646779,3.353423,3.594668,29.491278,16.069374,7.317944,28.829904,8.168689,44.668101,33.023599,20.004019,17.476121,16.934876,11.827144,6.714828
5106778,"Porto Alegre do Norte",469.391188,145.057279,86.12796,52.040971,827.606192,37.865971,0.910552,27.898495,1.513245,7.604154,36.157281,35.101366,10.981802,102.030169,5.672636,38.514769,21.113828,43.223814,37.770353,10.645685,20.651697,8.457794
5106802,"Porto dos Gaúchos",4.590981,0.386296,21.772364,0.416816,2867.04652,29.572832,8.964245,22.862543,20.450778,7.290371,13.180539,16.868333,29.608102,10.173571,19.12318,32.234862,25.24143,51.592334,17.178843,29.216462,95.487677,34.213089
5106828,"Porto Esperidião",2202.924443,180.700786,314.417455,96.010445,355.555018,99.930618,0.410636,84.514487,14.304572,0.565816,87.464303,32.725524,5.223827,92.065652,3.110535,47.292606,29.853284,42.079152,29.99152,14.932344,16.035959,12.246621
5106851,"Porto Estrela",529.212031,89.026097,88.695982,19.762253,132.138791,29.048029,0.096954,12.82679,0,2.460656,10.26806,3.466796,4.455241,5.509463,1.560689,12.035968,9.260042,4.212632,3.623804,1.758336,4.44873,1.021127
5107008,"Poxoréu",3684.151855,167.679125,130.029156,71.273952,0,58.766528,0,31.712558,0,23.065962,18.176481,24.1645,32.517946,26.75463,37.311926,31.842249,12.315208,12.554797,14.17004,7.662844,4.441856,5.093684
5107040,"Primavera do Leste",3494.710409,259.988473,215.799903,46.791061,0,41.5098,0,32.75151,0,38.727247,17.503228,7.941201,6.085048,1.070258,2.168963,3.956694,1.150515,11.928859,8.446861,3.971716,0.612703,0.323031
5107065,"Querência",151.164774,36.391943,69.89435,13.586236,4899.595614,78.586428,7.274064,33.039553,14.952549,38.750708,15.510775,15.651928,21.233898,23.659625,17.347195,70.648952,17.499086,23.068988,25.480758,50.603912,47.348658,12.573846
5107107,"São José dos Quatro Marcos",14.975532,1.326468,2.553408,0.370656,1181.218052,2.317949,0.897468,2.464176,1.00815,0.606606,0.652938,0.512304,1.431396,0.436722,0,0.436722,1.08966,0.53625,0.502882,0.011154,0,0.088374
5107156,"Reserva do Cabaçal",219.814281,1.822168,22.803844,34.742599,149.72342,17.826665,0,21.39772,0,3.725511,2.607846,0.508427,5.658812,21.332061,4.653325,20.685875,4.409559,5.558813,5.161887,18.629802,1.981601,3.154222
5107180,"Ribeirão Cascalheira",1252.262012,246.464401,224.383181,136.372296,1372.110833,87.569496,0.621351,33.638412,5.990913,47.052887,49.354317,35.510434,67.980782,47.472368,88.009063,72.115692,61.168167,45.153179,53.599801,67.138412,45.752246,20.204132
5107198,"Ribeirãozinho",338.228392,14.69817,30.166482,11.41548,0,5.725502,0,9.831592,0,3.067696,9.120252,2.303328,6.300678,3.230682,2.357293,3.29562,2.108784,1.184455,4.069206,0.701988,1.303575,0
5107206,"Rio Branco",3.577784,7.537725,0.79028,0.18039,450.897851,0.09632,0,0,0,0,0.314394,0,0.12026,1.29709,0,0.505951,0.993863,0.127991,0.524849,0,0,0.148607
5107248,"Santa Carmem",0,0.071504,0,0,1392.202376,24.213968,5.410997,11.099357,10.439338,2.861665,25.297742,8.778103,8.192863,20.986685,26.868638,14.447287,19.243884,20.826904,8.847409,37.209889,20.403722,11.035604
5107263,"Santo Afonso",0.506581,0,0,0,937.154888,6.64328,8.116272,2.783175,2.32147,2.586411,6.53291,2.030639,5.02862,2.168719,3.800652,1.991804,2.710459,1.904912,3.29304,0.196764,0.688229,0.312316
5107297,"São José do Povo",331.875752,28.630383,5.006052,8.048625,0,2.001157,0,1.514558,0,2.189878,2.603263,1.016067,4.050049,0.403188,2.133811,1.724503,0.821926,0.805452,0.343376,0.108458,0,0.084587
5107305,"São José do Rio Claro",734.954778,60.796614,122.922656,63.949999,1460.508264,35.560477,7.685223,7.804388,11.505762,9.934973,20.962251,16.634271,24.375211,10.466149,16.514493,18.685355,7.062434,3.548516,25.490052,17.533843,8.74081,31.213409
5107354,"São José do Xingu",0.465127,0.196224,4.306791,1.583874,4192.271072,95.140413,5.918763,7.142962,6.182025,19.067799,1.751553,2.636619,13.51935,1.545646,2.139051,6.918651,4.005189,2.908059,2.566235,6.282739,4.569129,9.760549
5107404,"São Pedro da Cipa",315.628505,0.909277,0,0.01714,0,1.186945,0,0.195396,0,0.023139,0,0.106268,0,0,0,0.013712,0.320518,0.295665,0.157688,0,0,0.143119
5107578,"Rondolândia",0.02975,0,0,0.059592,1822.679579,18.286578,13.85565,8.550372,6.938878,20.340881,13.310458,5.062316,3.130078,15.269755,14.742537,72.075666,32.917373,52.535966,67.884476,48.529312,26.329206,12.116847
5107602,"Rondonópolis",3723.508515,77.515923,54.143685,30.765649,0,21.193324,0,5.783258,0,2.95451,3.037006,3.722847,8.31915,3.067398,2.366746,6.718013,1.539783,2.757187,2.210492,1.319916,0.49565,0.853155
